Source,Port,Destination,Port,Name,Protocol,Length,Service,Country
192.168.222.1,53,192.168.222.217,57647,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,95,0,Not found
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,60,0,United States
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,60,0,Not found
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,52,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,569,0,United States
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,52,0,Not found
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,4306,0,Not found
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,546,0,Not found
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,52,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,64,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,52,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,252,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,369,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,1412,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,1412,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,1412,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,1412,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,1412,0,United States
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,52,0,Not found
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,1250,0,United States
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,52,0,Not found
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,52,0,Not found
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,52,0,Not found
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,1179,0,Not found
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,946,0,Not found
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,52,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,52,0,United States
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,152,0,Not found
142.250.200.42,443,192.168.222.217,52954,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,79,0,Not found
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,52,0,United States
192.168.222.217,52954,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,52,0,United States
192.168.222.217,60220,91.189.91.157,123,"('alphyn.canonical.com', [], ['91.189.91.157'])",17,76,16,United States
91.189.91.157,123,192.168.222.217,60220,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,76,184,Not found
192.168.222.7,53896,172.217.16.234,443,"('mad08s04-in-f10.1e100.net', [], ['172.217.16.234'])",6,52,0,United States
